Year,CoC Number,CoC Name,Measures,Count
2014.0,10.0,2.0,30.0,18.0
2014.0,10.0,2.0,31.0,5.0
2014.0,10.0,2.0,32.0,50.0
2014.0,10.0,2.0,33.0,45.0
2014.0,10.0,2.0,34.0,5.0
2014.0,10.0,2.0,38.0,2.0
2015.0,0.0,7.0,0.0,24.0
2015.0,0.0,7.0,1.0,691.0
2015.0,0.0,7.0,2.0,632.0
2015.0,0.0,7.0,3.0,59.0
2015.0,0.0,7.0,4.0,2065.0
2015.0,0.0,7.0,5.0,826.0
2015.0,0.0,7.0,6.0,6.0
2015.0,0.0,7.0,7.0,127.0
2015.0,0.0,7.0,8.0,133.0
2015.0,0.0,7.0,9.0,284.0
2015.0,0.0,7.0,10.0,16.0
2015.0,0.0,7.0,11.0,16.0
2015.0,0.0,7.0,12.0,0.0
2015.0,0.0,7.0,13.0,19.0
2015.0,0.0,7.0,14.0,351.0
2015.0,0.0,7.0,15.0,320.0
2015.0,0.0,7.0,16.0,31.0
2015.0,0.0,7.0,17.0,1733.0
2015.0,0.0,7.0,18.0,935.0
2015.0,0.0,7.0,19.0,798.0
2015.0,0.0,7.0,20.0,3.0
2015.0,0.0,7.0,21.0,47.0
2015.0,0.0,7.0,22.0,50.0
2015.0,0.0,7.0,23.0,190.0
2015.0,0.0,7.0,24.0,14.0
2015.0,0.0,7.0,25.0,14.0
2015.0,0.0,7.0,26.0,0.0
2015.0,0.0,7.0,27.0,2891.0
2015.0,0.0,7.0,28.0,5.0
2015.0,0.0,7.0,29.0,340.0
2015.0,0.0,7.0,30.0,312.0
2015.0,0.0,7.0,31.0,28.0
2015.0,0.0,7.0,32.0,1158.0
2015.0,0.0,7.0,33.0,1130.0
2015.0,0.0,7.0,34.0,28.0
2015.0,0.0,7.0,35.0,3.0
2015.0,0.0,7.0,36.0,80.0
2015.0,0.0,7.0,37.0,83.0
2015.0,0.0,7.0,38.0,94.0
2015.0,0.0,7.0,39.0,2.0
2015.0,0.0,7.0,40.0,2.0
2015.0,0.0,7.0,41.0,0.0
2015.0,1.0,1.0,0.0,57.0
2015.0,1.0,1.0,1.0,494.0
2015.0,1.0,1.0,2.0,477.0
2015.0,1.0,1.0,3.0,17.0
2015.0,1.0,1.0,4.0,1266.0
2015.0,1.0,1.0,5.0,566.0
2015.0,1.0,1.0,6.0,8.0
2015.0,1.0,1.0,7.0,87.0
2015.0,1.0,1.0,8.0,95.0
2015.0,1.0,1.0,9.0,238.0
2015.0,1.0,1.0,10.0,36.0
2015.0,1.0,1.0,11.0,35.0
2015.0,1.0,1.0,12.0,1.0
2015.0,1.0,1.0,13.0,57.0
2015.0,1.0,1.0,14.0,148.0
2015.0,1.0,1.0,15.0,131.0
2015.0,1.0,1.0,16.0,17.0
2015.0,1.0,1.0,17.0,1165.0
2015.0,1.0,1.0,18.0,607.0
2015.0,1.0,1.0,19.0,558.0
2015.0,1.0,1.0,20.0,8.0
2015.0,1.0,1.0,21.0,37.0
2015.0,1.0,1.0,22.0,45.0
2015.0,1.0,1.0,23.0,129.0
2015.0,1.0,1.0,24.0,36.0
2015.0,1.0,1.0,25.0,35.0
2015.0,1.0,1.0,26.0,1.0
2015.0,1.0,1.0,27.0,1832.0
2015.0,1.0,1.0,28.0,0.0
2015.0,1.0,1.0,29.0,346.0
2015.0,1.0,1.0,30.0,346.0
2015.0,1.0,1.0,31.0,0.0
2015.0,1.0,1.0,32.0,667.0
2015.0,1.0,1.0,33.0,659.0
2015.0,1.0,1.0,34.0,8.0
2015.0,1.0,1.0,35.0,0.0
2015.0,1.0,1.0,36.0,50.0
2015.0,1.0,1.0,37.0,50.0
2015.0,1.0,1.0,38.0,109.0
2015.0,1.0,1.0,39.0,0.0
2015.0,1.0,1.0,40.0,0.0
2015.0,1.0,1.0,41.0,0.0
2015.0,2.0,3.0,0.0,55.0
2015.0,2.0,3.0,1.0,615.0
2015.0,2.0,3.0,2.0,586.0
2015.0,2.0,3.0,3.0,29.0
2015.0,2.0,3.0,4.0,2219.0
2015.0,2.0,3.0,5.0,922.0
2015.0,2.0,3.0,6.0,22.0
2015.0,2.0,3.0,7.0,135.0
2015.0,2.0,3.0,8.0,157.0
2015.0,2.0,3.0,9.0,291.0
2015.0,2.0,3.0,10.0,47.0
2015.0,2.0,3.0,11.0,46.0
2015.0,2.0,3.0,12.0,1.0
2015.0,2.0,3.0,13.0,55.0
2015.0,2.0,3.0,14.0,451.0
2015.0,2.0,3.0,15.0,422.0
2015.0,2.0,3.0,16.0,29.0
2015.0,2.0,3.0,17.0,2778.0
2015.0,2.0,3.0,18.0,1863.0
2015.0,2.0,3.0,19.0,915.0
2015.0,2.0,3.0,20.0,22.0
2015.0,2.0,3.0,21.0,112.0
2015.0,2.0,3.0,22.0,134.0
2015.0,2.0,3.0,23.0,242.0
2015.0,2.0,3.0,24.0,47.0
2015.0,2.0,3.0,25.0,46.0
2015.0,2.0,3.0,26.0,1.0
2015.0,2.0,3.0,27.0,3141.0
2015.0,2.0,3.0,28.0,0.0
2015.0,2.0,3.0,29.0,164.0
2015.0,2.0,3.0,30.0,164.0
2015.0,2.0,3.0,31.0,0.0
2015.0,2.0,3.0,32.0,363.0
2015.0,2.0,3.0,33.0,356.0
2015.0,2.0,3.0,34.0,7.0
2015.0,2.0,3.0,35.0,0.0
2015.0,2.0,3.0,36.0,23.0
2015.0,2.0,3.0,37.0,23.0
2015.0,2.0,3.0,38.0,49.0
2015.0,2.0,3.0,39.0,0.0
2015.0,2.0,3.0,40.0,0.0
2015.0,2.0,3.0,41.0,0.0
2015.0,3.0,5.0,0.0,0.0
2015.0,3.0,5.0,1.0,136.0
2015.0,3.0,5.0,2.0,128.0
2015.0,3.0,5.0,3.0,8.0
2015.0,3.0,5.0,4.0,1351.0
2015.0,3.0,5.0,5.0,563.0
2015.0,3.0,5.0,6.0,12.0
2015.0,3.0,5.0,7.0,42.0
2015.0,3.0,5.0,8.0,54.0
2015.0,3.0,5.0,9.0,193.0
2015.0,3.0,5.0,10.0,0.0
2015.0,3.0,5.0,11.0,0.0
2015.0,3.0,5.0,12.0,0.0
2015.0,3.0,5.0,13.0,0.0
2015.0,3.0,5.0,14.0,109.0
2015.0,3.0,5.0,15.0,101.0
2015.0,3.0,5.0,16.0,8.0
2015.0,3.0,5.0,17.0,1697.0
2015.0,3.0,5.0,18.0,1134.0
2015.0,3.0,5.0,19.0,563.0
2015.0,3.0,5.0,20.0,12.0
2015.0,3.0,5.0,21.0,33.0
2015.0,3.0,5.0,22.0,45.0
2015.0,3.0,5.0,23.0,174.0
2015.0,3.0,5.0,24.0,0.0
2015.0,3.0,5.0,25.0,0.0
2015.0,3.0,5.0,26.0,0.0
2015.0,3.0,5.0,27.0,1914.0
2015.0,3.0,5.0,28.0,0.0
2015.0,3.0,5.0,29.0,27.0
2015.0,3.0,5.0,30.0,27.0
2015.0,3.0,5.0,31.0,0.0
2015.0,3.0,5.0,32.0,217.0
2015.0,3.0,5.0,33.0,217.0
2015.0,3.0,5.0,34.0,0.0
2015.0,3.0,5.0,35.0,0.0
2015.0,3.0,5.0,36.0,9.0
2015.0,3.0,5.0,37.0,9.0
2015.0,3.0,5.0,38.0,19.0
2015.0,3.0,5.0,39.0,0.0
2015.0,3.0,5.0,40.0,0.0
2015.0,3.0,5.0,41.0,0.0
2015.0,4.0,4.0,0.0,53.0
2015.0,4.0,4.0,1.0,132.0
2015.0,4.0,4.0,2.0,101.0
2015.0,4.0,4.0,3.0,31.0
2015.0,4.0,4.0,4.0,612.0
2015.0,4.0,4.0,5.0,495.0
2015.0,4.0,4.0,6.0,6.0
2015.0,4.0,4.0,7.0,41.0
2015.0,4.0,4.0,8.0,47.0
2015.0,4.0,4.0,9.0,92.0
2015.0,4.0,4.0,10.0,21.0
2015.0,4.0,4.0,11.0,21.0
2015.0,4.0,4.0,12.0,0.0
2015.0,4.0,4.0,13.0,53.0
2015.0,4.0,4.0,14.0,106.0
2015.0,4.0,4.0,15.0,75.0
2015.0,4.0,4.0,16.0,31.0
2015.0,4.0,4.0,17.0,1005.0
2015.0,4.0,4.0,18.0,510.0
2015.0,4.0,4.0,19.0,495.0
2015.0,4.0,4.0,20.0,6.0
2015.0,4.0,4.0,21.0,34.0
2015.0,4.0,4.0,22.0,40.0
2015.0,4.0,4.0,23.0,74.0
2015.0,4.0,4.0,24.0,21.0
2015.0,4.0,4.0,25.0,21.0
2015.0,4.0,4.0,26.0,0.0
2015.0,4.0,4.0,27.0,1107.0
2015.0,4.0,4.0,28.0,0.0
2015.0,4.0,4.0,29.0,26.0
2015.0,4.0,4.0,30.0,26.0
2015.0,4.0,4.0,31.0,0.0
2015.0,4.0,4.0,32.0,102.0
2015.0,4.0,4.0,33.0,102.0
2015.0,4.0,4.0,34.0,0.0
2015.0,4.0,4.0,35.0,0.0
2015.0,4.0,4.0,36.0,7.0
2015.0,4.0,4.0,37.0,7.0
2015.0,4.0,4.0,38.0,18.0
2015.0,4.0,4.0,39.0,0.0
2015.0,4.0,4.0,40.0,0.0
2015.0,4.0,4.0,41.0,0.0
2015.0,5.0,9.0,0.0,7.0
2015.0,5.0,9.0,1.0,44.0
2015.0,5.0,9.0,2.0,40.0
2015.0,5.0,9.0,3.0,4.0
2015.0,5.0,9.0,4.0,157.0
2015.0,5.0,9.0,5.0,98.0
2015.0,5.0,9.0,6.0,0.0
2015.0,5.0,9.0,7.0,14.0
2015.0,5.0,9.0,8.0,14.0
2015.0,5.0,9.0,9.0,30.0
2015.0,5.0,9.0,10.0,4.0
2015.0,5.0,9.0,11.0,4.0
2015.0,5.0,9.0,12.0,0.0
2015.0,5.0,9.0,13.0,7.0
2015.0,5.0,9.0,14.0,18.0
2015.0,5.0,9.0,15.0,18.0
2015.0,5.0,9.0,16.0,0.0
2015.0,5.0,9.0,17.0,191.0
2015.0,5.0,9.0,18.0,97.0
2015.0,5.0,9.0,19.0,94.0
2015.0,5.0,9.0,20.0,0.0
2015.0,5.0,9.0,21.0,7.0
2015.0,5.0,9.0,22.0,7.0
2015.0,5.0,9.0,23.0,14.0
2015.0,5.0,9.0,24.0,4.0
2015.0,5.0,9.0,25.0,4.0
2015.0,5.0,9.0,26.0,0.0
2015.0,5.0,9.0,27.0,255.0
2015.0,5.0,9.0,28.0,0.0
2015.0,5.0,9.0,29.0,26.0
2015.0,5.0,9.0,30.0,22.0
2015.0,5.0,9.0,31.0,4.0
2015.0,5.0,9.0,32.0,64.0
2015.0,5.0,9.0,33.0,60.0
2015.0,5.0,9.0,34.0,4.0
2015.0,5.0,9.0,35.0,0.0
2015.0,5.0,9.0,36.0,7.0
2015.0,5.0,9.0,37.0,7.0
2015.0,5.0,9.0,38.0,16.0
2015.0,5.0,9.0,39.0,0.0
2015.0,5.0,9.0,40.0,0.0
2015.0,5.0,9.0,41.0,0.0
2015.0,6.0,8.0,0.0,0.0
2015.0,6.0,8.0,1.0,1428.0
2015.0,6.0,8.0,2.0,1099.0
2015.0,6.0,8.0,3.0,329.0
2015.0,6.0,8.0,4.0,4643.0
2015.0,6.0,8.0,5.0,2373.0
2015.0,6.0,8.0,6.0,122.0
2015.0,6.0,8.0,7.0,404.0
2015.0,6.0,8.0,8.0,526.0
2015.0,6.0,8.0,9.0,653.0
2015.0,6.0,8.0,10.0,0.0
2015.0,6.0,8.0,11.0,0.0
2015.0,6.0,8.0,12.0,0.0
2015.0,6.0,8.0,13.0,0.0
2015.0,6.0,8.0,14.0,525.0
2015.0,6.0,8.0,15.0,318.0
2015.0,6.0,8.0,16.0,207.0
2015.0,6.0,8.0,17.0,4090.0
2015.0,6.0,8.0,18.0,2111.0
2015.0,6.0,8.0,19.0,1979.0
2015.0,6.0,8.0,20.0,102.0
2015.0,6.0,8.0,21.0,179.0
2015.0,6.0,8.0,22.0,281.0
2015.0,6.0,8.0,23.0,279.0
2015.0,6.0,8.0,24.0,0.0
2015.0,6.0,8.0,25.0,0.0
2015.0,6.0,8.0,26.0,0.0
2015.0,6.0,8.0,27.0,7016.0
2015.0,6.0,8.0,28.0,0.0
2015.0,6.0,8.0,29.0,903.0
2015.0,6.0,8.0,30.0,781.0
2015.0,6.0,8.0,31.0,122.0
2015.0,6.0,8.0,32.0,2926.0
2015.0,6.0,8.0,33.0,2532.0
2015.0,6.0,8.0,34.0,394.0
2015.0,6.0,8.0,35.0,20.0
2015.0,6.0,8.0,36.0,225.0
2015.0,6.0,8.0,37.0,245.0
2015.0,6.0,8.0,38.0,374.0
2015.0,6.0,8.0,39.0,0.0
2015.0,6.0,8.0,40.0,0.0
2015.0,6.0,8.0,41.0,0.0
2015.0,7.0,0.0,0.0,6.0
2015.0,7.0,0.0,1.0,69.0
2015.0,7.0,0.0,2.0,69.0
2015.0,7.0,0.0,3.0,0.0
2015.0,7.0,0.0,4.0,318.0
2015.0,7.0,0.0,5.0,160.0
2015.0,7.0,0.0,6.0,0.0
2015.0,7.0,0.0,7.0,20.0
2015.0,7.0,0.0,8.0,20.0
2015.0,7.0,0.0,9.0,46.0
2015.0,7.0,0.0,10.0,4.0
2015.0,7.0,0.0,11.0,4.0
2015.0,7.0,0.0,12.0,0.0
2015.0,7.0,0.0,13.0,6.0
2015.0,7.0,0.0,14.0,66.0
2015.0,7.0,0.0,15.0,66.0
2015.0,7.0,0.0,16.0,0.0
2015.0,7.0,0.0,17.0,472.0
2015.0,7.0,0.0,18.0,312.0
2015.0,7.0,0.0,19.0,160.0
2015.0,7.0,0.0,20.0,0.0
2015.0,7.0,0.0,21.0,20.0
2015.0,7.0,0.0,22.0,20.0
2015.0,7.0,0.0,23.0,46.0
2015.0,7.0,0.0,24.0,4.0
2015.0,7.0,0.0,25.0,4.0
2015.0,7.0,0.0,26.0,0.0
2015.0,7.0,0.0,27.0,478.0
2015.0,7.0,0.0,28.0,0.0
2015.0,7.0,0.0,29.0,3.0
2015.0,7.0,0.0,30.0,3.0
2015.0,7.0,0.0,31.0,0.0
2015.0,7.0,0.0,32.0,6.0
2015.0,7.0,0.0,33.0,6.0
2015.0,7.0,0.0,34.0,0.0
2015.0,7.0,0.0,35.0,0.0
2015.0,7.0,0.0,36.0,0.0
2015.0,7.0,0.0,37.0,0.0
2015.0,7.0,0.0,38.0,0.0
2015.0,7.0,0.0,39.0,0.0
2015.0,7.0,0.0,40.0,0.0
2015.0,7.0,0.0,41.0,0.0
2015.0,8.0,10.0,0.0,0.0
2015.0,8.0,10.0,1.0,80.0
2015.0,8.0,10.0,2.0,40.0
2015.0,8.0,10.0,3.0,40.0
2015.0,8.0,10.0,4.0,178.0
2015.0,8.0,10.0,5.0,89.0
2015.0,8.0,10.0,6.0,13.0
2015.0,8.0,10.0,7.0,25.0
2015.0,8.0,10.0,8.0,38.0
2015.0,8.0,10.0,9.0,1.0
2015.0,8.0,10.0,10.0,0.0
2015.0,8.0,10.0,11.0,0.0
2015.0,8.0,10.0,12.0,0.0
2015.0,8.0,10.0,13.0,0.0
2015.0,8.0,10.0,14.0,80.0
2015.0,8.0,10.0,15.0,40.0
2015.0,8.0,10.0,16.0,40.0
2015.0,8.0,10.0,17.0,247.0
2015.0,8.0,10.0,18.0,158.0
2015.0,8.0,10.0,19.0,89.0
2015.0,8.0,10.0,20.0,13.0
2015.0,8.0,10.0,21.0,7.0
2015.0,8.0,10.0,22.0,20.0
2015.0,8.0,10.0,23.0,1.0
2015.0,8.0,10.0,24.0,0.0
2015.0,8.0,10.0,25.0,0.0
2015.0,8.0,10.0,26.0,0.0
2015.0,8.0,10.0,27.0,267.0
2015.0,8.0,10.0,28.0,0.0
2015.0,8.0,10.0,29.0,0.0
2015.0,8.0,10.0,30.0,0.0
2015.0,8.0,10.0,31.0,0.0
2015.0,8.0,10.0,32.0,20.0
2015.0,8.0,10.0,33.0,20.0
2015.0,8.0,10.0,34.0,0.0
2015.0,8.0,10.0,35.0,0.0
2015.0,8.0,10.0,36.0,18.0
2015.0,8.0,10.0,37.0,18.0
2015.0,8.0,10.0,38.0,0.0
2015.0,8.0,10.0,39.0,0.0
2015.0,8.0,10.0,40.0,0.0
2015.0,8.0,10.0,41.0,0.0
2015.0,9.0,6.0,0.0,50.0
2015.0,9.0,6.0,1.0,600.0
2015.0,9.0,6.0,2.0,591.0
2015.0,9.0,6.0,3.0,9.0
2015.0,9.0,6.0,4.0,3366.0
2015.0,9.0,6.0,5.0,1243.0
2015.0,9.0,6.0,6.0,29.0
2015.0,9.0,6.0,7.0,296.0
2015.0,9.0,6.0,8.0,325.0
2015.0,9.0,6.0,9.0,563.0
2015.0,9.0,6.0,10.0,33.0
2015.0,9.0,6.0,11.0,32.0
2015.0,9.0,6.0,12.0,1.0
2015.0,9.0,6.0,13.0,47.0
2015.0,9.0,6.0,14.0,57.0
2015.0,9.0,6.0,15.0,48.0
2015.0,9.0,6.0,16.0,9.0
2015.0,9.0,6.0,17.0,2659.0
2015.0,9.0,6.0,18.0,1430.0
2015.0,9.0,6.0,19.0,1229.0
2015.0,9.0,6.0,20.0,19.0
2015.0,9.0,6.0,21.0,129.0
2015.0,9.0,6.0,22.0,148.0
2015.0,9.0,6.0,23.0,339.0
2015.0,9.0,6.0,24.0,32.0
2015.0,9.0,6.0,25.0,31.0
2015.0,9.0,6.0,26.0,1.0
2015.0,9.0,6.0,27.0,4609.0
2015.0,9.0,6.0,28.0,3.0
2015.0,9.0,6.0,29.0,543.0
2015.0,9.0,6.0,30.0,543.0
2015.0,9.0,6.0,31.0,0.0
2015.0,9.0,6.0,32.0,1950.0
2015.0,9.0,6.0,33.0,1936.0
2015.0,9.0,6.0,34.0,14.0
2015.0,9.0,6.0,35.0,10.0
2015.0,9.0,6.0,36.0,167.0
2015.0,9.0,6.0,37.0,177.0
2015.0,9.0,6.0,38.0,224.0
2015.0,9.0,6.0,39.0,1.0
2015.0,9.0,6.0,40.0,1.0
2015.0,9.0,6.0,41.0,0.0
2015.0,10.0,2.0,0.0,0.0
2015.0,10.0,2.0,1.0,15.0
2015.0,10.0,2.0,2.0,15.0
2015.0,10.0,2.0,3.0,0.0
2015.0,10.0,2.0,4.0,90.0
2015.0,10.0,2.0,5.0,78.0
2015.0,10.0,2.0,6.0,0.0
2015.0,10.0,2.0,7.0,7.0
2015.0,10.0,2.0,8.0,7.0
2015.0,10.0,2.0,9.0,2.0
2015.0,10.0,2.0,10.0,0.0
2015.0,10.0,2.0,11.0,0.0
2015.0,10.0,2.0,12.0,0.0
2015.0,10.0,2.0,13.0,0.0
2015.0,10.0,2.0,14.0,4.0
2015.0,10.0,2.0,15.0,4.0
2015.0,10.0,2.0,16.0,0.0
2015.0,10.0,2.0,17.0,155.0
2015.0,10.0,2.0,18.0,77.0
2015.0,10.0,2.0,19.0,78.0
2015.0,10.0,2.0,20.0,0.0
2015.0,10.0,2.0,21.0,7.0
2015.0,10.0,2.0,22.0,7.0
2015.0,10.0,2.0,23.0,2.0
2015.0,10.0,2.0,24.0,0.0
2015.0,10.0,2.0,25.0,0.0
2015.0,10.0,2.0,26.0,0.0
2015.0,10.0,2.0,27.0,168.0
2015.0,10.0,2.0,28.0,0.0
2015.0,10.0,2.0,29.0,11.0
2015.0,10.0,2.0,30.0,11.0
2015.0,10.0,2.0,31.0,0.0
2015.0,10.0,2.0,32.0,13.0
2015.0,10.0,2.0,33.0,13.0
2015.0,10.0,2.0,34.0,0.0
2015.0,10.0,2.0,35.0,0.0
2015.0,10.0,2.0,36.0,0.0
2015.0,10.0,2.0,37.0,0.0
2015.0,10.0,2.0,38.0,0.0
2015.0,10.0,2.0,39.0,0.0
2015.0,10.0,2.0,40.0,0.0
2015.0,10.0,2.0,41.0,0.0
2016.0,0.0,7.0,0.0,11.0
2016.0,0.0,7.0,1.0,521.0
2016.0,0.0,7.0,2.0,493.0
2016.0,0.0,7.0,3.0,28.0
2016.0,0.0,7.0,4.0,2048.0
2016.0,0.0,7.0,5.0,733.0
2016.0,0.0,7.0,6.0,29.0
2016.0,0.0,7.0,7.0,138.0
2016.0,0.0,7.0,8.0,167.0
2016.0,0.0,7.0,9.0,263.0
2016.0,0.0,7.0,10.0,11.0
2016.0,0.0,7.0,11.0,11.0
2016.0,0.0,7.0,12.0,0.0
2016.0,0.0,7.0,13.0,11.0
2016.0,0.0,7.0,14.0,217.0
2016.0,0.0,7.0,15.0,196.0
2016.0,0.0,7.0,16.0,21.0
2016.0,0.0,7.0,17.0,1644.0
2016.0,0.0,7.0,18.0,949.0
2016.0,0.0,7.0,19.0,695.0
2016.0,0.0,7.0,20.0,19.0
2016.0,0.0,7.0,21.0,58.0
2016.0,0.0,7.0,22.0,77.0
2016.0,0.0,7.0,23.0,164.0
2016.0,0.0,7.0,24.0,11.0
2016.0,0.0,7.0,25.0,11.0
2016.0,0.0,7.0,26.0,0.0
2016.0,0.0,7.0,27.0,2781.0
2016.0,0.0,7.0,28.0,0.0
2016.0,0.0,7.0,29.0,304.0
2016.0,0.0,7.0,30.0,297.0
2016.0,0.0,7.0,31.0,7.0
2016.0,0.0,7.0,32.0,1137.0
2016.0,0.0,7.0,33.0,1099.0
2016.0,0.0,7.0,34.0,38.0
2016.0,0.0,7.0,35.0,10.0
2016.0,0.0,7.0,36.0,80.0
2016.0,0.0,7.0,37.0,90.0
2016.0,0.0,7.0,38.0,99.0
2016.0,0.0,7.0,39.0,0.0
2016.0,0.0,7.0,40.0,0.0
2016.0,0.0,7.0,41.0,0.0
2016.0,1.0,1.0,0.0,67.0
2016.0,1.0,1.0,1.0,742.0
2016.0,1.0,1.0,2.0,736.0
2016.0,1.0,1.0,3.0,6.0
2016.0,1.0,1.0,4.0,1513.0
2016.0,1.0,1.0,5.0,625.0
2016.0,1.0,1.0,6.0,10.0
2016.0,1.0,1.0,7.0,101.0
2016.0,1.0,1.0,8.0,111.0
2016.0,1.0,1.0,9.0,257.0
2016.0,1.0,1.0,10.0,39.0
2016.0,1.0,1.0,11.0,38.0
2016.0,1.0,1.0,12.0,1.0
2016.0,1.0,1.0,13.0,67.0
2016.0,1.0,1.0,14.0,173.0
2016.0,1.0,1.0,15.0,170.0
2016.0,1.0,1.0,16.0,3.0
2016.0,1.0,1.0,17.0,1322.0
2016.0,1.0,1.0,18.0,704.0
2016.0,1.0,1.0,19.0,618.0
2016.0,1.0,1.0,20.0,9.0
2016.0,1.0,1.0,21.0,58.0
2016.0,1.0,1.0,22.0,67.0
2016.0,1.0,1.0,23.0,150.0
2016.0,1.0,1.0,24.0,39.0
2016.0,1.0,1.0,25.0,38.0
2016.0,1.0,1.0,26.0,1.0
2016.0,1.0,1.0,27.0,2138.0
2016.0,1.0,1.0,28.0,0.0
2016.0,1.0,1.0,29.0,569.0
2016.0,1.0,1.0,30.0,566.0
2016.0,1.0,1.0,31.0,3.0
2016.0,1.0,1.0,32.0,816.0
2016.0,1.0,1.0,33.0,809.0
2016.0,1.0,1.0,34.0,7.0
2016.0,1.0,1.0,35.0,1.0
2016.0,1.0,1.0,36.0,43.0
2016.0,1.0,1.0,37.0,44.0
2016.0,1.0,1.0,38.0,107.0
2016.0,1.0,1.0,39.0,0.0
2016.0,1.0,1.0,40.0,0.0
2016.0,1.0,1.0,41.0,0.0
2016.0,2.0,3.0,0.0,72.0
2016.0,2.0,3.0,1.0,597.0
2016.0,2.0,3.0,2.0,566.0
2016.0,2.0,3.0,3.0,31.0
2016.0,2.0,3.0,4.0,2633.0
2016.0,2.0,3.0,5.0,1177.0
2016.0,2.0,3.0,6.0,34.0
2016.0,2.0,3.0,7.0,119.0
2016.0,2.0,3.0,8.0,153.0
2016.0,2.0,3.0,9.0,307.0
2016.0,2.0,3.0,10.0,51.0
2016.0,2.0,3.0,11.0,47.0
2016.0,2.0,3.0,12.0,4.0
2016.0,2.0,3.0,13.0,72.0
2016.0,2.0,3.0,14.0,464.0
2016.0,2.0,3.0,15.0,433.0
2016.0,2.0,3.0,16.0,31.0
2016.0,2.0,3.0,17.0,3071.0
2016.0,2.0,3.0,18.0,1900.0
2016.0,2.0,3.0,19.0,1171.0
2016.0,2.0,3.0,20.0,34.0
2016.0,2.0,3.0,21.0,96.0
2016.0,2.0,3.0,22.0,130.0
2016.0,2.0,3.0,23.0,253.0
2016.0,2.0,3.0,24.0,51.0
2016.0,2.0,3.0,25.0,47.0
2016.0,2.0,3.0,26.0,4.0
2016.0,2.0,3.0,27.0,3810.0
2016.0,2.0,3.0,28.0,0.0
2016.0,2.0,3.0,29.0,133.0
2016.0,2.0,3.0,30.0,133.0
2016.0,2.0,3.0,31.0,0.0
2016.0,2.0,3.0,32.0,739.0
2016.0,2.0,3.0,33.0,733.0
2016.0,2.0,3.0,34.0,6.0
2016.0,2.0,3.0,35.0,0.0
2016.0,2.0,3.0,36.0,23.0
2016.0,2.0,3.0,37.0,23.0
2016.0,2.0,3.0,38.0,54.0
2016.0,2.0,3.0,39.0,0.0
2016.0,2.0,3.0,40.0,0.0
2016.0,2.0,3.0,41.0,0.0
2016.0,3.0,5.0,0.0,22.0
2016.0,3.0,5.0,1.0,189.0
2016.0,3.0,5.0,2.0,159.0
2016.0,3.0,5.0,3.0,30.0
2016.0,3.0,5.0,4.0,1379.0
2016.0,3.0,5.0,5.0,559.0
2016.0,3.0,5.0,6.0,11.0
2016.0,3.0,5.0,7.0,63.0
2016.0,3.0,5.0,8.0,74.0
2016.0,3.0,5.0,9.0,205.0
2016.0,3.0,5.0,10.0,15.0
2016.0,3.0,5.0,11.0,15.0
2016.0,3.0,5.0,12.0,0.0
2016.0,3.0,5.0,13.0,22.0
2016.0,3.0,5.0,14.0,109.0
2016.0,3.0,5.0,15.0,79.0
2016.0,3.0,5.0,16.0,30.0
2016.0,3.0,5.0,17.0,1515.0
2016.0,3.0,5.0,18.0,981.0
2016.0,3.0,5.0,19.0,534.0
2016.0,3.0,5.0,20.0,11.0
2016.0,3.0,5.0,21.0,31.0
2016.0,3.0,5.0,22.0,42.0
2016.0,3.0,5.0,23.0,175.0
2016.0,3.0,5.0,24.0,15.0
2016.0,3.0,5.0,25.0,15.0
2016.0,3.0,5.0,26.0,0.0
2016.0,3.0,5.0,27.0,1938.0
2016.0,3.0,5.0,28.0,0.0
2016.0,3.0,5.0,29.0,80.0
2016.0,3.0,5.0,30.0,80.0
2016.0,3.0,5.0,31.0,0.0
2016.0,3.0,5.0,32.0,423.0
2016.0,3.0,5.0,33.0,398.0
2016.0,3.0,5.0,34.0,25.0
2016.0,3.0,5.0,35.0,0.0
2016.0,3.0,5.0,36.0,32.0
2016.0,3.0,5.0,37.0,32.0
2016.0,3.0,5.0,38.0,30.0
2016.0,3.0,5.0,39.0,0.0
2016.0,3.0,5.0,40.0,0.0
2016.0,3.0,5.0,41.0,0.0
2016.0,4.0,4.0,0.0,38.0
2016.0,4.0,4.0,1.0,105.0
2016.0,4.0,4.0,2.0,100.0
2016.0,4.0,4.0,3.0,5.0
2016.0,4.0,4.0,4.0,584.0
2016.0,4.0,4.0,5.0,516.0
2016.0,4.0,4.0,6.0,3.0
2016.0,4.0,4.0,7.0,53.0
2016.0,4.0,4.0,8.0,56.0
2016.0,4.0,4.0,9.0,71.0
2016.0,4.0,4.0,10.0,12.0
2016.0,4.0,4.0,11.0,12.0
2016.0,4.0,4.0,12.0,0.0
2016.0,4.0,4.0,13.0,38.0
2016.0,4.0,4.0,14.0,69.0
2016.0,4.0,4.0,15.0,64.0
2016.0,4.0,4.0,16.0,5.0
2016.0,4.0,4.0,17.0,987.0
2016.0,4.0,4.0,18.0,471.0
2016.0,4.0,4.0,19.0,516.0
2016.0,4.0,4.0,20.0,3.0
2016.0,4.0,4.0,21.0,44.0
2016.0,4.0,4.0,22.0,47.0
2016.0,4.0,4.0,23.0,58.0
2016.0,4.0,4.0,24.0,12.0
2016.0,4.0,4.0,25.0,12.0
2016.0,4.0,4.0,26.0,0.0
